Date,Open,Close,Volume,Moving_Avg_20,Moving_Avg_50,Upper_Bollinger,Lower_Bollinger,RSI,EMA_12,EMA_26,MACD,Signal_Line,OBV,Cumulative_Return,ROC_10,Momentum,%K,%D
2000-05-16,21.8125,22.25,646100.0,21.238636363636363,21.238636363636363,23.899004161175235,18.578268566097492,38.33333333333333,21.77403846153846,21.729166666666668,0.04487179487179205,-0.0022158911047813015,-2489200.0,-0.07291666666666663,-7.291666666666667,-1.75,62.16216216216216,51.80180180180181
2000-05-17,21.625,21.875,861300.0,21.291666666666668,21.291666666666668,23.85469783851745,18.728635494815887,36.507936507936506,22.192307692307693,22.22222222222222,-0.029914529914528032,0.0066476733143387735,-3350500.0,-0.08854166666666663,-2.7777777777777777,-0.625,54.054054054054056,55.40540540540541
2000-05-18,21.875,24.0,1856900.0,21.5,21.5,24.377263601641904,18.622736398358096,50.0,22.201923076923077,22.03240740740741,0.16951566951566832,0.0276986388097491,-1493600.0,0.0,13.609467455621301,2.875,100.0,72.07207207207207
2000-05-19,23.25,22.75,1248800.0,21.589285714285715,21.589285714285715,24.433271560682545,18.745299867888885,44.444444444444436,23.807692307692307,23.907407407407405,-0.09971509971509818,0.0221589110477992,-2742400.0,-0.05208333333333337,8.982035928143713,1.875,72.97297297297297,75.67567567567568
2000-05-22,23.125,20.0,1056700.0,21.483333333333334,21.483333333333334,24.344115985153003,18.622550681513665,35.71428571428572,22.326923076923077,22.546296296296298,-0.21937321937322096,-0.0016619183285856802,-3799100.0,-0.16666666666666663,-1.2345679012345678,-0.25,13.513513513513514,62.16216216216216
2000-05-23,20.875,19.875,1311500.0,21.3828125,21.3828125,24.261207234917364,18.504417765082636,39.603960396039604,19.98076923076923,19.99074074074074,-0.009971509971510528,0.004431782209559445,-5110600.0,-0.171875,-1.5479876160990713,-0.3125,10.81081081081081,32.43243243243243
2000-05-24,19.9375,19.5,845700.0,21.272058823529413,21.272058823529413,24.204881288373496,18.33923635868533,43.01075268817205,19.817307692307693,19.84722222222222,-0.029914529914528032,-0.004431782209560235,-5956300.0,-0.1875,0.6451612903225806,0.125,2.7027027027027026,9.009009009009008
2000-05-25,19.75,18.1875,1078300.0,21.100694444444443,21.100694444444443,24.29597442184657,17.905414467042316,39.40886699507389,19.298076923076923,19.40277777777778,-0.10470085470085522,-0.02825261158594551,-7034600.0,-0.2421875,-9.0625,-1.8125,0.0,4.504504504504504
2000-05-26,18.1875,18.0,367000.0,20.9375,20.9375,24.353150255319868,17.521849744680132,40.816326530612244,18.158653846153847,18.17361111111111,-0.014957264957264016,-0.03268439379550495,-7401600.0,-0.25,-15.789473684210526,-3.375,0.0,0.9009009009009009
2000-05-30,18.0,20.0,446000.0,20.890625,20.890625,24.24150739557096,17.53974260442904,49.33920704845816,18.307692307692307,18.14814814814815,0.1595441595441578,-0.019943019943019873,-6955600.0,-0.16666666666666663,-7.780979827089338,-1.6875,33.33333333333333,11.111111111111109
2000-05-31,20.6875,19.3125,1091600.0,20.65625,20.81547619047619,23.73618826834924,17.57631173165076,49.77777777777778,19.89423076923077,19.949074074074076,-0.05484330484330613,-0.022712883823995215,-8047200.0,-0.1953125,-13.202247191011235,-2.9375,21.875,18.402777777777775
2000-06-01,19.59375,20.125,1126000.0,20.5375,20.78409090909091,23.498985224822523,17.57601477517748,50.43859649122807,19.4375,19.372685185185183,0.06481481481481666,-0.034346312124089846,-6921200.0,-0.16145833333333337,-8.0,-1.75,35.41666666666667,30.208333333333332
2000-06-02,20.6875,23.0,1646900.0,20.63125,20.880434782608695,23.783603965898468,17.478896034101535,55.15873015873016,20.567307692307693,20.337962962962962,0.2293447293447315,0.0022158911047801175,-5274300.0,-0.04166666666666663,-4.166666666666666,-1.0,83.33333333333334,46.875
2000-06-05,22.75,22.875,615800.0,20.73125,20.963541666666668,24.039209897612203,17.423290102387796,53.815261044176715,22.98076923076923,22.99074074074074,-0.009971509971510528,0.025482747704970166,-5890100.0,-0.046875,0.5494505494505495,0.125,81.25,66.66666666666667
