Date,Open,Close,Volume,Moving_Avg_20,Moving_Avg_50,Upper_Bollinger,Lower_Bollinger,RSI,EMA_12,EMA_26,MACD,Signal_Line,OBV,Cumulative_Return,ROC_10,Momentum,%K,%D
2000-01-18,68.71875,69.53125,28503000.0,75.11647727272727,75.11647727272727,87.99885049246932,62.23410405298521,27.29196050775741,70.11298076923077,70.16782407407408,-0.054843304843302576,-0.10193099081988383,-207165800.0,-0.22446845590798192,-22.446845590798187,-20.125,1.97869101978691,6.39269406392694
2000-01-19,68.5625,73.3125,30728400.0,74.96614583333333,74.96614583333333,87.2930858640479,62.63920580261876,33.00844704353476,70.11298076923077,69.8113425925926,0.3016381766381784,-0.04348686293130931,-176437400.0,-0.18229348204949458,-9.525645969919012,-7.71875,20.395738203957382,9.233891425672248
2000-01-20,74.625,77.8125,39224000.0,75.18509615384616,75.18509615384616,87.09238398969565,63.27780831799667,38.74034462269757,74.0048076923077,73.64583333333333,0.3589743589743648,0.06896961063627632,-137213400.0,-0.13210177762286512,-0.519376747902517,-0.40625,42.31354642313546,21.562658548959917
2000-01-21,79.125,77.46875,34955000.0,75.34821428571429,75.34821428571429,86.85330453518003,63.843124036248554,38.4887839433294,77.75961538461537,77.78703703703704,-0.0274216524216655,0.02188192465969981,-172168400.0,-0.13593586615545483,10.620258813029897,7.4375,40.63926940639269,34.44951801116184
2000-01-24,77.875,70.03125,32170600.0,74.99375,74.99375,86.41526498113477,63.57223501886525,33.74741200828157,76.32451923076924,76.91782407407408,-0.5933048433048356,-0.08558879392212917,-204339000.0,-0.2188915998605786,-6.625,-4.96875,7.611548556430446,30.188121461986203
2000-01-25,71.8125,74.5,39671400.0,74.962890625,74.962890625,85.99988378885392,63.92589746114607,44.191217342968315,70.71875,70.36226851851852,0.35648148148148096,0.020220006331116893,-164667600.0,-0.16904844893691184,-6.509803921568627,-5.1875,50.887573964497044,33.04613064244006
2000-01-26,64.5,62.3125,136953200.0,74.21875,74.21875,86.54175471932474,61.89574528067526,37.87517865650309,72.625,73.59722222222223,-0.9722222222222285,-0.060383032605255633,-301620800.0,-0.3049843150923667,-13.717005625270446,-9.90625,0.0,19.499707506975827
2000-01-27,63.34375,60.0,62571000.0,73.42881944444444,73.42881944444444,87.1346945928075,59.72294429608138,41.60125588697017,61.956730769230774,62.1412037037037,-0.18447293447292878,-0.1024849635960747,-364191800.0,-0.33077727431160686,-13.200723327305605,-9.125,0.0,16.962524654832347
2000-01-28,60.53125,55.28125,85675000.0,72.47368421052632,72.47368421052632,88.18191065741473,56.7654577636379,33.420914345769845,59.27403846153846,59.65046296296296,-0.376424501424502,-0.13239949351060432,-449866800.0,-0.3834088532589752,-22.75109170305677,-16.28125,0.0,0.0
2000-01-31,56.3125,63.5,80518000.0,72.025,72.025,87.83218264037951,56.21781735962049,37.15277777777778,56.54567307692308,55.8900462962963,0.6556267806267826,-0.053458372902817075,-369348800.0,-0.29173928197978394,-9.568313306631063,-6.71875,36.47711511789182,12.159038372630606
2000-02-01,65.75,68.03125,69648400.0,70.94375,71.83482142857143,84.46624891749613,57.42125108250386,46.51404786680541,64.19711538461539,63.83564814814815,0.36146723646723444,-0.046810699588477514,-299700400.0,-0.24119902405019167,-2.157303370786517,-1.5,56.5880721220527,31.021729079981508
2000-02-02,68.4375,71.03125,57368200.0,70.44375,71.79829545454545,83.10804203560774,57.77945796439225,51.589369463262116,68.49278846153847,68.25347222222221,0.23931623931625268,-0.060106046217156636,-242332200.0,-0.20773788776577207,-3.111679454390452,-2.28125,69.90291262135922,54.322699953767916
2000-02-03,72.5625,69.59375,52571000.0,70.0125,71.7024456521739,82.13796458686713,57.88703541313288,48.33068362480127,70.81009615384616,70.92476851851852,-0.11467236467235864,-0.06980056980056698,-294903200.0,-0.2237713489020564,-10.562248995983936,-8.21875,63.52288488210819,63.337956541840036
2000-02-04,70.9375,68.71875,30028800.0,69.946875,71.578125,82.08611141977795,57.80763858022207,48.717948717948715,69.45913461538461,69.52893518518518,-0.06980056980056304,-0.011633428300092261,-324932000.0,-0.23353084698501225,-11.294876966518757,-8.75,59.63938973647711,64.35506241331484
2000-02-07,67.21875,66.71875,20868400.0,69.5328125,71.38375,81.51018417138957,57.55544082861044,47.64890282131662,68.4110576923077,68.57060185185185,-0.15954415954415424,-0.06896961063627395,-345800400.0,-0.2558382711746253,-4.730031236055333,-3.3125,50.762829403606105,57.97503467406381
2000-02-08,66.75,69.53125,21450800.0,69.025,71.3125,80.00965586505487,58.040344134945144,46.7870419543282,67.1514423076923,66.92708333333334,0.2243589743589638,0.0639838556505252,-324349600.0,-0.22446845590798192,-6.669463087248322,-4.96875,63.24549237170597,57.882570503929735
