Date,Open,Close,Volume,Moving_Avg_20,Moving_Avg_50,Upper_Bollinger,Lower_Bollinger,RSI,EMA_12,EMA_26,MACD,Signal_Line,OBV,Cumulative_Return,ROC_10,Momentum,%K,%D
2000-01-18,20.0,19.5,10871400.0,17.164772727272727,17.164772727272727,20.888125016907335,13.441420437638119,76.22950819672131,20.08173076923077,20.136574074074073,-0.054843304843302576,0.043209876543211304,48681000.0,0.25806451612903225,25.806451612903224,4.0,87.64044943820225,95.88014981273409
2000-01-19,19.875,19.59375,8924400.0,17.3671875,17.3671875,21.184213967177868,13.55016103282213,76.51821862348179,19.514423076923077,19.506944444444446,0.007478632478630232,0.04071699905033337,57605400.0,0.2641129032258065,33.97435897435898,4.96875,89.32584269662921,92.32209737827715
2000-01-20,21.75,19.5,28847200.0,17.53125,17.53125,21.37250088133193,13.68999911866807,75.6,19.579326923076923,19.586805555555554,-0.007478632478630232,0.03102247546692125,28758200.0,0.25806451612903225,30.0,4.5,87.64044943820225,88.20224719101124
2000-01-21,19.5625,18.9375,11715000.0,17.631696428571427,17.631696428571427,21.39802135725278,13.865371499890074,70.52238805970148,19.41346153846154,19.458333333333336,-0.0448717948717956,0.023820829376386063,17043200.0,0.221774193548387,18.359375,2.9375,77.52808988764045,84.8314606741573
2000-01-24,18.625,17.25,10269800.0,17.60625,17.60625,21.240919984036672,13.971580015963326,58.69565217391305,18.677884615384613,18.8125,-0.1346153846153868,-0.002215891104779328,6773400.0,0.11290322580645151,6.153846153846154,1.0,47.19101123595505,70.78651685393258
2000-01-25,17.28125,20.0,10805800.0,17.755859375,17.755859375,21.46565909092695,14.046059659073052,72.5130890052356,17.673076923076923,17.453703703703702,0.21937321937322096,0.0243748021525805,17579200.0,0.29032258064516125,14.285714285714285,2.5,96.3855421686747,73.70154776409007
2000-01-26,18.8125,18.5,7597800.0,17.799632352941178,17.799632352941178,21.409721488430282,14.189543217452073,63.397129186602875,19.76923076923077,19.88888888888889,-0.11965811965811923,0.003323836657170176,9981400.0,0.19354838709677424,7.246376811594203,1.25,59.70149253731343,67.75934864731438
2000-01-27,19.0,18.46875,6167800.0,17.836805555555557,17.836805555555557,21.353281714320666,14.32032939679045,60.20671834625323,18.495192307692307,18.497685185185187,-0.0024928774928802966,-0.003600823045267592,3813600.0,0.19153225806451624,1.896551724137931,0.34375,56.34920634920635,70.8120803517315
2000-01-28,18.59375,17.625,6867200.0,17.825657894736842,17.825657894736842,21.244440000864884,14.4068757886088,55.418719211822655,18.338942307692307,18.40625,-0.0673076923076934,-0.022712883823995215,-3053600.0,0.1370967741935485,-6.622516556291391,-1.25,12.76595744680851,42.938885444442754
2000-01-31,17.625,18.0,4288800.0,17.834375,17.834375,21.162886452112208,14.505863547887795,52.116402116402114,17.682692307692307,17.652777777777775,0.029914529914531585,-0.013295346628680309,1235200.0,0.16129032258064524,-10.8359133126935,-2.1875,25.53191489361702,31.549026229877295
2000-02-01,18.25,18.28125,5111200.0,17.9734375,17.855654761904763,21.11865336103402,14.828221638965976,54.35356200527704,18.04326923076923,18.020833333333336,0.022435897435894248,-0.011633428300095418,6346400.0,0.17943548387096775,-6.25,-1.21875,35.1063829787234,24.468085106382976
2000-02-02,18.15625,18.03125,4076200.0,18.14375,17.863636363636363,20.865978189514884,15.421521810485117,49.58217270194986,18.24278846153846,18.26273148148148,-0.019943019943021056,-0.013018360240583289,2270200.0,0.16330645161290325,-7.974481658692185,-1.5625,26.595744680851062,29.078014184397162
2000-02-03,18.375,19.5,9523800.0,18.36875,17.934782608695652,20.71479931073945,16.022700689260546,52.61780104712042,18.25721153846154,18.140046296296294,0.11716524216524604,0.004985754985754672,11794000.0,0.25806451612903225,0.0,0.0,76.59574468085107,46.09929078014184
2000-02-04,19.5,19.28125,7109200.0,18.5328125,17.990885416666668,20.62676869565981,16.438856304340188,45.821325648414984,19.466346153846153,19.483796296296298,-0.017450142450144313,0.018004115226337172,4684800.0,0.24395161290322576,1.8151815181518154,0.34375,73.86363636363636,59.018375241779495
2000-02-07,19.28125,20.65625,6056600.0,18.753125,18.0975,20.761219229415175,16.745030770584826,55.013550135501355,19.492788461538463,19.38310185185185,0.10968660968661226,0.005816714150047315,10741400.0,0.33266129032258074,19.746376811594203,3.40625,100.0,83.48646034816248
2000-02-08,20.5,20.6875,8583800.0,18.9125,18.197115384615383,21.005977496013703,16.8190225039863,54.76839237057221,20.66105769230769,20.658564814814817,0.002492877492873191,0.019389047166824252,19325200.0,0.33467741935483875,3.4375000000000004,0.6875,100.0,91.2878787878788
2000-02-09,20.6875,21.03125,7813600.0,19.1015625,18.302083333333332,21.245237694337003,16.957887305662997,56.53333333333333,20.740384615384617,20.712962962962962,0.02742165242165484,0.02271288382399482,27138800.0,0.3568548387096775,13.682432432432432,2.53125,100.0,100.0
2000-02-10,21.03125,21.25,6373600.0,19.2578125,18.407366071428573,21.5520482509465,16.9635767490535,60.16483516483516,21.064903846153847,21.047453703703702,0.017450142450144313,0.03213042101931012,33512400.0,0.37096774193548376,15.059221658206429,2.78125,100.0,100.0
2000-02-11,21.375,22.75,14933400.0,19.4515625,18.557112068965516,22.215988998413657,16.687136001586346,74.58100558659218,21.48076923076923,21.361111111111114,0.11965811965811568,0.042101930990819464,48445800.0,0.467741935483871,29.078014184397162,5.125,100.0,100.0
2000-02-14,22.40625,21.625,8745200.0,19.5234375,18.659375,22.4390456647565,16.6078293352435,58.496732026143796,22.576923076923077,22.666666666666668,-0.0897435897435912,0.029637543526432195,39700600.0,0.39516129032258074,20.13888888888889,3.625,78.04878048780488,92.6829268292683
2000-02-15,21.75,21.75,8673800.0,19.6359375,18.75907258064516,22.716695040447856,16.555179959552145,69.8473282442748,21.64423076923077,21.63425925925926,0.009971509971510528,0.03296138018360237,48374400.0,0.403225806451613,18.974358974358974,3.46875,80.48780487804879,86.1788617886179
2000-02-16,21.875,21.875,7579800.0,19.75,18.8564453125,22.989037686038703,16.510962313961297,70.56603773584906,21.76923076923077,21.75925925925926,0.009971509971510528,0.021050965495409538,55954200.0,0.41129032258064524,21.317157712305026,3.84375,82.92682926829268,80.48780487804879
2000-02-17,22.09375,21.5,5442600.0,19.85,18.93655303030303,23.17878939192456,16.521210608075442,74.8,21.81730769230769,21.84722222222222,-0.029914529914531585,0.019666033554922063,50511600.0,0.3870967741935485,10.256410256410255,2.0,73.68421052631578,79.03294822421908
2000-02-18,21.1875,21.5,6451000.0,19.978125,19.011948529411764,23.355932068514317,16.60031793148568,73.52941176470588,21.5,21.5,0.0,0.00747863247863181,50511600.0,0.3870967741935485,11.507293354943274,2.21875,73.50993377483444,76.7069911898143
2000-02-22,20.125,20.90625,5422600.0,20.1609375,19.06607142857143,23.304714966658292,17.017160033341707,66.93548387096774,21.408653846153847,21.45601851851852,-0.047364672364672344,0.0019389047166823066,45089000.0,0.34879032258064524,1.2102874432677762,0.25,60.9271523178808,69.37376553967701
2000-02-23,20.84375,20.53125,2930400.0,20.1875,19.106770833333332,23.3345276285309,17.0404723714691,65.87301587301587,20.848557692307693,20.87847222222222,-0.029914529914528032,-0.004431782209560235,42158600.0,0.3245967741935485,-0.7552870090634441,-0.15625,36.03603603603604,56.82437404291708
2000-02-24,20.75,21.28125,4091400.0,20.3265625,19.16554054054054,23.40466287059342,17.248462129406583,62.44541484716157,20.646634615384613,20.586805555555557,0.059829059829056064,0.0002769863880966265,46250000.0,0.372983870967742,1.188707280832095,0.25,57.65765765765766,51.54028200385816
2000-02-25,20.78125,20.25,10911400.0,20.415625,19.19407894736842,23.367897485551996,17.463352514448,56.07843137254902,21.122596153846153,21.20486111111111,-0.08226495726495742,-0.022158911047800385,35338600.0,0.30645161290322576,-4.705882352941177,-1.0,0.0,31.23123123123123
2000-02-28,20.15625,18.875,8847000.0,20.478125,19.185897435897434,23.227609102326717,17.72864089767328,38.8235294117647,20.038461538461537,20.14814814814815,-0.10968660968661226,-0.0243748021525805,26491600.0,0.217741935483871,-17.032967032967033,-3.875,0.0,19.21921921921922
2000-02-29,19.6875,19.75,8303200.0,20.565625,19.2,23.084786762738176,18.046463237261825,44.680851063829785,19.009615384615387,18.939814814814813,0.0698005698005737,-0.01772712883824015,34794800.0,0.27419354838709675,-8.670520231213873,-1.875,22.58064516129032,7.526881720430107
2000-03-01,19.9375,20.25,6552200.0,20.6640625,19.225609756097562,22.950488675192467,18.377636324807533,45.64459930313589,19.826923076923077,19.787037037037038,0.03988603988603856,-0.014403292181070369,41347000.0,0.30645161290322576,-6.896551724137931,-1.5,35.483870967741936,19.35483870967742
2000-03-02,20.21875,19.625,4540600.0,20.74375,19.235119047619047,22.735984100332164,18.751515899667833,41.333333333333336,20.153846153846153,20.203703703703702,-0.04985754985754909,-0.01661918328585009,36806400.0,0.2661290322580645,-10.285714285714285,-2.25,19.35483870967742,25.806451612903228
2000-03-03,19.875,20.75,6913000.0,20.80625,19.2703488372093,22.710689930102394,18.901810069897603,38.888888888888886,19.798076923076923,19.708333333333336,0.08974358974358765,-0.006647673314340352,43719400.0,0.33870967741935476,-3.488372093023256,-0.75,62.5,39.112903225806456
2000-03-06,23.0,23.75,22458400.0,21.0296875,19.37215909090909,23.20946475126481,18.849910248735192,59.770114942528735,21.21153846153846,20.97222222222222,0.23931623931623847,0.02520576131687196,66177800.0,0.532258064516129,10.465116279069768,2.25,100.0,60.61827956989248
2000-03-07,24.71875,27.5,25724000.0,21.371875,19.552777777777777,24.983345896944027,17.760404103055972,69.82758620689654,24.326923076923077,24.02777777777778,0.2991452991452981,0.06176796454574153,91901800.0,0.7741935483870968,31.53961136023916,6.59375,100.0,87.5
2000-03-08,27.75,26.75,13466000.0,21.675,19.70923913043478,25.993164662519437,17.356835337480565,66.11570247933884,27.384615384615387,27.444444444444443,-0.059829059829056064,0.0484726179170624,78435800.0,0.7258064516129032,30.28919330289193,6.21875,91.30434782608695,97.10144927536231
2000-03-09,26.34375,29.0625,13412000.0,22.0765625,19.908244680851062,27.495958215184782,16.65716678481522,72.16117216117216,27.10576923076923,26.921296296296298,0.18447293447293234,0.0781101614434946,91847800.0,0.875,36.56387665198238,7.78125,100.0,97.10144927536231
2000-03-10,26.5625,26.0,16850000.0,22.3140625,20.03515625,27.991141407128485,16.636983592871513,61.180124223602476,28.591346153846153,28.83564814814815,-0.2443019943019955,0.06315289648622979,74997800.0,0.6774193548387097,28.39506172839506,5.75,69.93865030674846,87.0809993776118
2000-03-13,24.15625,25.75,7735800.0,22.4640625,20.151785714285715,28.34452870707066,16.583596292929343,62.2432859399684,25.96153846153846,25.98148148148148,-0.019943019943021056,0.053181386514719264,67262000.0,0.6612903225806452,36.423841059602644,6.875,67.48466257668711,79.14110429447852
2000-03-14,26.0,24.0,5936200.0,22.5828125,20.22875,28.487805752536364,16.677819247463635,58.197932053175776,25.48076923076923,25.62037037037037,-0.1396011396011403,0.033238366571699395,61325800.0,0.5483870967741935,21.518987341772153,4.25,50.306748466257666,62.576687116564415
2000-03-15,24.5,24.625,8376200.0,22.7265625,20.41125,28.685918913668473,16.767206086331527,57.949479940564636,24.096153846153847,24.046296296296294,0.04985754985755264,0.044317822095599584,69702000.0,0.5887096774193548,21.604938271604937,4.375,56.44171779141104,58.077709611451944
2000-03-16,24.8125,24.59375,6421000.0,22.8625,20.610625,28.863952675021796,16.861047324978205,60.8424336973479,24.620192307692307,24.622685185185187,-0.0024928774928802966,0.034069325735992036,63281000.0,0.5866935483870968,25.318471337579616,4.96875,56.13496932515337,54.29447852760736
